onset	duration	correct
63.0	42.0	1
136.5	46.5	1
214.5	52.5	1
291.0	76.5	1
388.5	58.5	1
474.0	57.0	1
556.5	61.5	1
645.0	49.5	1
717.0	87.0	1
826.5	34.5	1
900.0	60.0	1
994.5	72.0	1
1089.0	46.5	1
1176.0	69.0	1
1278.0	60.0	1
1365.0	43.5	1
1438.5	79.5	1
1539.0	51.0	1
