onset	duration	correct
60.0	15.0	1
117.0	18.0	1
168.0	36.0	1
231.0	49.5	1
303.0	30.0	1
360.0	22.5	1
406.5	42.0	1
475.5	30.0	1
525.0	48.0	1
595.5	24.0	1
658.5	36.0	1
729.0	37.5	1
790.5	31.5	1
864.0	54.0	1
951.0	30.0	1
1008.0	15.0	1
1051.5	40.5	1
1119.0	39.0	1
