onset	duration	correct
60.0	55.5	1
148.5	49.5	1
229.5	87.0	1
342.0	159.0	1
525.0	66.0	1
616.5	25.5	1
667.5	97.5	1
796.5	58.5	1
879.0	111.0	1
1017.0	46.5	1
1102.5	64.5	1
1200.0	90.0	1
1317.0	49.5	1
1405.5	73.5	1
1512.0	30.0	1
1567.5	30.0	1
1626.0	123.0	1
1773.0	51.0	1
