onset	duration	correct
60.0	48.0	1
139.5	55.5	1
228.0	52.5	1
304.5	157.5	1
483.0	73.5	1
582.0	51.0	1
657.0	100.5	1
786.0	48.0	1
853.5	67.5	1
946.5	37.5	1
1023.0	81.0	1
1137.0	105.0	1
1264.5	30.0	1
1332.0	90.0	1
1455.0	42.0	1
1522.5	31.5	1
1584.0	105.0	1
1713.0	30.0	1
