onset	duration	correct
60.0	60.0	1
151.5	3.0	0
264.0	63.0	1
348.0	138.0	1
507.0	55.5	1
586.5	43.5	1
654.0	46.5	1
727.5	40.5	1
789.0	69.0	1
880.5	19.5	1
939.0	36.0	1
1005.0	39.0	1
1066.5	33.0	1
1137.0	46.5	1
1215.0	16.5	1
1255.5	19.5	1
1302.0	45.0	1
1371.0	37.5	1
