onset	duration	correct
61.5	37.5	1
132.0	19.5	1
187.5	48.0	1
258.0	123.0	1
408.0	70.5	1
507.0	58.5	1
592.5	49.5	1
675.0	45.0	1
745.5	52.5	1
834.0	16.5	1
894.0	36.0	1
966.0	58.5	1
1051.5	43.5	1
1137.0	60.0	1
1233.0	30.0	1
1291.5	28.5	1
1353.0	90.0	1
1470.0	81.0	1
