onset	duration	correct
60.0	42.0	1
132.0	24.0	1
189.0	36.0	1
250.5	61.5	1
336.0	37.5	1
399.0	36.0	1
459.0	69.0	1
558.0	31.5	1
612.0	117.0	1
751.5	22.5	1
813.0	39.0	1
894.0	36.0	1
954.0	39.0	1
1032.0	46.5	1
1110.0	37.5	1
1173.0	3.0	1
1206.0	48.0	1
1287.0	43.5	1
