onset	duration	correct
61.5	18.0	1
115.5	10.5	1
168.0	55.5	1
249.0	165.0	1
438.0	66.0	1
531.0	96.0	1
654.0	99.0	1
789.0	54.0	1
865.5	181.5	1
1071.0	24.0	1
1137.0	69.0	1
1240.5	93.0	1
1360.5	21.0	1
1422.0	60.0	1
1515.0	48.0	1
1590.0	21.0	1
1641.0	40.5	1
1707.0	45.0	1
