onset	duration	correct
60.0	87.0	1
178.5	49.5	1
322.5	106.5	1
453.0	207.0	1
681.0	90.0	1
796.5	85.5	1
904.5	100.5	1
1035.0	72.0	1
1128.0	108.0	1
1261.5	31.5	1
1332.0	78.0	1
1446.0	93.0	1
1560.0	42.0	1
1641.0	78.0	1
1752.0	55.5	1
1863.0	3.0	0
1935.0	76.5	1
2037.0	66.0	1
