onset	duration	correct
61.5	129.0	1
225.0	46.5	1
306.0	114.0	1
447.0	183.0	1
657.0	112.5	1
796.5	3.0	0
831.0	205.5	1
1066.5	120.0	1
1212.0	180.0	1
1420.5	25.5	1
1485.0	178.5	1
1695.0	46.5	1
1764.0	61.5	1
1870.5	148.5	1
2053.5	48.0	1
2130.0	34.5	1
2194.5	208.5	1
2425.5	63.0	1
