onset	duration	correct
60.0	42.0	1
132.0	27.0	1
189.0	102.0	1
315.0	105.0	1
444.0	42.0	1
510.0	48.0	1
583.5	97.5	1
732.0	46.5	1
799.5	79.5	1
903.0	42.0	1
985.5	67.5	1
1087.5	66.0	1
1176.0	52.5	1
1264.5	112.5	1
1408.5	24.0	1
1458.0	43.5	1
1530.0	78.0	1
1632.0	36.0	1
