onset	duration	correct
60.0	33.0	1
150.0	25.5	1
208.5	52.5	1
285.0	109.5	1
415.5	52.5	1
495.0	42.0	1
562.5	100.5	1
690.0	40.5	1
753.0	109.5	1
888.0	51.0	1
981.0	67.5	1
1083.0	79.5	1
1188.0	75.0	1
1302.0	106.5	1
1441.5	40.5	1
1510.5	34.5	1
1575.0	51.0	1
1654.5	70.5	1
