onset	duration	correct
63.0	99.0	1
195.0	51.0	1
315.0	129.0	1
499.5	229.5	1
753.0	117.0	1
897.0	91.5	1
1015.5	126.0	1
1173.0	64.5	1
1260.0	174.0	1
1456.5	70.5	1
1569.0	108.0	1
1713.0	60.0	1
1801.5	78.0	1
1920.0	87.0	1
2040.0	93.0	1
2161.5	37.5	1
2229.0	124.5	1
2379.0	52.5	1
