onset	duration	correct
60.0	18.0	1
114.0	3.0	0
150.0	40.5	1
216.0	60.0	1
300.0	34.5	1
360.0	3.0	0
387.0	49.5	1
465.0	18.0	1
505.5	24.0	1
552.0	24.0	1
616.5	28.5	1
679.5	43.5	1
750.0	19.5	1
810.0	16.5	1
861.0	3.0	0
894.0	3.0	0
925.5	34.5	1
987.0	16.5	1
