onset	duration	correct
60.0	51.0	1
163.5	45.0	1
241.5	103.5	1
372.0	171.0	1
564.0	88.5	1
678.0	103.5	1
807.0	96.0	1
975.0	67.5	1
1075.5	163.5	1
1263.0	48.0	1
1347.0	76.5	1
1455.0	81.0	1
1560.0	42.0	1
1641.0	108.0	1
1779.0	75.0	1
1881.0	27.0	1
1959.0	138.0	1
2121.0	43.5	1
