onset	duration	correct
60.0	87.0	1
177.0	54.0	1
262.5	93.0	1
370.5	132.0	1
523.5	64.5	1
612.0	87.0	1
723.0	99.0	1
850.5	48.0	1
919.5	130.5	1
1074.0	40.5	1
1152.0	66.0	1
1248.0	69.0	1
1339.5	49.5	1
1426.5	76.5	1
1536.0	54.0	1
1608.0	3.0	0
1645.5	156.0	1
1824.0	46.5	1
