onset	duration	correct
60.0	39.0	1
156.0	3.0	0
199.5	28.5	1
253.5	94.5	1
370.5	34.5	1
432.0	3.0	0
460.5	73.5	1
562.5	48.0	1
633.0	55.5	1
709.5	31.5	1
781.5	49.5	1
862.5	28.5	1
918.0	42.0	1
999.0	33.0	1
1065.0	3.0	0
1096.5	4.5	0
1128.0	87.0	1
1239.0	3.0	0
