onset	duration	correct
60.0	76.5	1
168.0	36.0	1
237.0	100.5	1
363.0	94.5	1
481.5	70.5	1
577.5	3.0	0
615.0	45.0	1
717.0	39.0	1
783.0	109.5	1
915.0	39.0	1
993.0	81.0	1
1104.0	87.0	1
1213.5	63.0	1
1315.5	70.5	1
1417.5	52.5	1
1497.0	36.0	1
1582.5	57.0	1
1663.5	45.0	1
