onset	duration	correct
63.0	46.5	1
141.0	3.0	0
192.0	48.0	1
264.0	33.0	1
318.0	31.5	1
375.0	15.0	1
414.0	33.0	1
474.0	21.0	1
519.0	34.5	1
576.0	19.5	1
634.5	28.5	1
696.0	21.0	1
742.5	12.0	1
795.0	25.5	1
852.0	24.0	1
901.5	1.5	0
931.5	33.0	1
987.0	30.0	1
