onset	duration	correct
37.5	49.5	1
118.5	79.5	1
222.0	97.5	1
342.0	69.0	1
436.5	58.5	1
516.0	60.0	1
603.0	45.0	1
672.0	81.0	1
774.0	45.0	1
858.0	84.0	1
975.0	61.5	1
1059.0	37.5	1
1134.0	78.0	1
1245.0	40.5	1
1311.0	25.5	1
1363.5	27.0	1
1416.0	22.5	1
