onset	duration	correct
60.0	60.0	1
151.5	31.5	1
217.5	42.0	1
285.0	37.5	1
348.0	30.0	1
408.0	3.0	0
436.5	51.0	1
516.0	36.0	1
574.5	54.0	1
654.0	30.0	1
726.0	52.5	1
816.0	54.0	1
895.5	45.0	1
981.0	66.0	1
1080.0	48.0	1
1156.5	31.5	1
1264.5	82.5	1
1372.5	25.5	1
