onset	duration	correct
60.0	36.0	1
132.0	25.5	0
190.5	42.0	1
259.5	84.0	1
364.5	66.0	1
456.0	3.0	0
504.0	69.0	1
598.5	43.5	1
666.0	36.0	1
726.0	27.0	1
790.5	46.5	1
870.0	12.0	1
903.0	33.0	1
981.0	81.0	1
1098.0	45.0	1
1170.0	42.0	1
1240.5	79.5	1
1344.0	40.5	1
