onset	duration	correct
60.0	63.0	1
156.0	33.0	1
226.5	73.5	1
327.0	123.0	1
471.0	84.0	1
582.0	96.0	1
703.5	97.5	1
828.0	81.0	1
930.0	69.0	1
1021.5	42.0	1
1105.5	66.0	1
1203.0	48.0	1
1275.0	49.5	1
1365.0	52.5	1
1449.0	57.0	1
1530.0	63.0	1
1623.0	84.0	1
1731.0	36.0	1
