onset	duration	correct
63.0	31.5	1
126.0	25.5	1
183.0	39.0	1
246.0	51.0	1
319.5	42.0	1
390.0	36.0	1
453.0	39.0	1
520.5	46.5	1
588.0	51.0	1
664.5	18.0	1
724.5	33.0	1
795.0	51.0	1
868.5	49.5	1
954.0	48.0	1
1035.0	33.0	1
1098.0	1.5	0
1134.0	30.0	1
1191.0	36.0	1
