onset	duration	correct
60.0	72.0	1
162.0	55.5	1
250.5	106.5	1
381.0	102.0	1
507.0	75.0	1
607.5	54.0	1
687.0	36.0	1
750.0	54.0	1
826.5	75.0	1
927.0	42.0	1
1008.0	66.0	1
1107.0	51.0	1
1182.0	33.0	1
1254.0	40.5	1
1326.0	24.0	1
1377.0	25.5	1
1431.0	43.5	1
1497.0	33.0	1
